RxnID	Comps	Eq	Subs	Type	Class
HMR_6143	s	20-hydroxy-arachidonate[c] + HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] <=> 20-hydroxy-arachidonate[s] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c]	Transport, extracellular	Pan	Absent
HMR_6144	s	20-hydroxy-arachidonate[c] + HCO3-[s] + S-glutathionyl-ethacrynic acid[s] <=> 20-hydroxy-arachidonate[s] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c]	Transport, extracellular	Pan	Absent
HMR_6145	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + thromboxane B2[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + thromboxane B2[c]	Transport, extracellular	Pan	Absent
HMR_6146	s	HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + thromboxane B2[s] <=> HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + thromboxane B2[c]	Transport, extracellular	Pan	Absent
HMR_6147	s	HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + thromboxane B2[s] <=> HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + thromboxane B2[c]	Transport, extracellular	Pan	Absent
HMR_6148	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + leukotriene A4[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + leukotriene A4[c]	Transport, extracellular	Pan	Absent
HMR_6149	s	HCO3-[c] + leukotriene A4[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + leukotriene A4[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6150	s	HCO3-[c] + leukotriene A4[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + leukotriene A4[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6151	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + leukotriene B4[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + leukotriene B4[c]	Transport, extracellular	Pan	Absent
HMR_6152	s	HCO3-[c] + leukotriene B4[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + leukotriene B4[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6153	s	HCO3-[c] + leukotriene B4[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + leukotriene B4[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6156	s	HCO3-[c] + leukotriene E4[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + leukotriene E4[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6157	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + leukotriene F4[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + leukotriene F4[c]	Transport, extracellular	Pan	Absent
HMR_6158	s	HCO3-[c] + leukotriene F4[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + leukotriene F4[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6159	s	HCO3-[c] + leukotriene F4[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + leukotriene F4[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6160	s	bilirubin-monoglucuronoside[s] + glutathionyl-leukotriene C4[c] + HCO3-[c] <=> bilirubin-monoglucuronoside[c] + glutathionyl-leukotriene C4[s] + HCO3-[s]	Transport, extracellular	Pan	Absent
HMR_6161	s	bilirubin-monoglucuronoside[s] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] <=> bilirubin-monoglucuronoside[c] + HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6162	s	bilirubin-monoglucuronoside[s] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] <=> bilirubin-monoglucuronoside[c] + HCO3-[s] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6163	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin A1[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin A1[c]	Transport, extracellular	Pan	Absent
HMR_6164	s	HCO3-[c] + prostaglandin A1[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin A1[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6165	s	HCO3-[c] + prostaglandin A1[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin A1[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6166	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin A2[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin A2[c]	Transport, extracellular	Pan	Absent
HMR_6167	s	HCO3-[c] + prostaglandin A2[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin A2[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6168	s	HCO3-[c] + prostaglandin A2[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin A2[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6169	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin B1[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin B1[c]	Transport, extracellular	Pan	Absent
HMR_6170	s	HCO3-[c] + prostaglandin B1[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin B1[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6171	s	HCO3-[c] + prostaglandin B1[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin B1[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6172	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin B2[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin B2[c]	Transport, extracellular	Pan	Absent
HMR_6173	s	HCO3-[c] + prostaglandin B2[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin B2[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6174	s	HCO3-[c] + prostaglandin B2[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin B2[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6175	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin C1[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin C1[c]	Transport, extracellular	Pan	Absent
HMR_6176	s	HCO3-[c] + prostaglandin C1[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin C1[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6177	s	HCO3-[c] + prostaglandin C1[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin C1[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6178	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin C2[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin C2[c]	Transport, extracellular	Pan	Absent
HMR_6179	s	HCO3-[c] + prostaglandin C2[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin C2[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6180	s	HCO3-[c] + prostaglandin C2[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin C2[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6181	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin D1[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin D1[c]	Transport, extracellular	Pan	Absent
HMR_6182	s	HCO3-[c] + prostaglandin D1[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin D1[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6183	s	HCO3-[c] + prostaglandin D1[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin D1[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6184	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin D2[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin D2[c]	Transport, extracellular	Pan	Absent
HMR_6185	s	HCO3-[c] + prostaglandin D2[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin D2[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6186	s	HCO3-[c] + prostaglandin D2[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin D2[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6187	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin D3[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin D3[c]	Transport, extracellular	Pan	Absent
HMR_6188	s	HCO3-[c] + prostaglandin D3[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin D3[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6189	s	HCO3-[c] + prostaglandin D3[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin D3[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6190	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin E1[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin E1[c]	Transport, extracellular	Pan	Absent
HMR_6191	s	HCO3-[c] + prostaglandin E1[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin E1[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6192	s	HCO3-[c] + prostaglandin E1[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin E1[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6193	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin E3[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin E3[c]	Transport, extracellular	Pan	Absent
HMR_6194	s	HCO3-[c] + prostaglandin E3[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin E3[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6195	s	HCO3-[c] + prostaglandin E3[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin E3[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6196	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin F1alpha[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin F1alpha[c]	Transport, extracellular	Pan	Absent
HMR_6197	s	HCO3-[c] + prostaglandin F1alpha[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin F1alpha[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6198	s	HCO3-[c] + prostaglandin F1alpha[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin F1alpha[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6199	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin F2alpha[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin F2alpha[c]	Transport, extracellular	Pan	Absent
HMR_6200	s	HCO3-[c] + prostaglandin F2alpha[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin F2alpha[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6201	s	HCO3-[c] + prostaglandin F2alpha[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin F2alpha[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6202	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin F2beta[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin F2beta[c]	Transport, extracellular	Pan	Absent
HMR_6203	s	HCO3-[c] + prostaglandin F2beta[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin F2beta[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6204	s	HCO3-[c] + prostaglandin F2beta[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin F2beta[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6205	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin G2[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin G2[c]	Transport, extracellular	Pan	Absent
HMR_6206	s	HCO3-[c] + prostaglandin G2[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin G2[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6207	s	HCO3-[c] + prostaglandin G2[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin G2[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6209	s	HCO3-[c] + prostaglandin H2[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin H2[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6210	s	HCO3-[c] + prostaglandin H2[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin H2[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6211	s	glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin I2[s] <=> glutathionyl-leukotriene C4[s] + HCO3-[s] + prostaglandin I2[c]	Transport, extracellular	Pan	Absent
HMR_6212	s	HCO3-[c] + prostaglandin I2[s] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[s] + prostaglandin I2[c] + S-glutathionyl-2-4-dinitrobenzene[s]	Transport, extracellular	Pan	Absent
HMR_6213	s	HCO3-[c] + prostaglandin I2[s] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[s] + prostaglandin I2[c] + S-glutathionyl-ethacrynic acid[s]	Transport, extracellular	Pan	Absent
HMR_6512	s	FAD[c] <=> FAD[s]	Transport, extracellular	Pan	Absent
HMR_6526	s	2 chloride[s] + Na+[s] + NH4+[s] => 2 chloride[c] + Na+[c] + NH4+[c]	Transport, extracellular	Pan	Absent
HMR_6527	s	chloride[s] + NH4+[s] => chloride[c] + NH4+[c]	Transport, extracellular	Pan	Absent
HMR_7223	s	heparan sulfate proteoglycan[g] => heparan sulfate proteoglycan[s]	Transport, extracellular	Pan	Absent
HMR_7372	s	keratan sulfate I[g] => keratan sulfate I[s]	Transport, extracellular	Pan	Absent
HMR_7453	s	keratan sulfate II (core 2-linked)[g] => keratan sulfate II (core 2-linked)[s]	Transport, extracellular	Pan	Absent
HMR_7511	s	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[g] => chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[s]	Transport, extracellular	Pan	Absent
HMR_7523	s	chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[g] => chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[s]	Transport, extracellular	Pan	Absent
HMR_7539	s	chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[s]	Transport, extracellular	Pan	Absent
HMR_7555	s	chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[s]	Transport, extracellular	Pan	Absent
HMR_7579	s	PA6[g] => PA6[s]	Transport, extracellular	Pan	Absent
HMR_7629	s	ATP[c] + 2 Ca2+[c] + H2O[c] => ADP[c] + 2 Ca2+[s] + Pi[c]	Transport, extracellular	Pan	Absent
HMR_7630	s	Ca2+[c] + 3 Na+[s] => Ca2+[s] + 3 Na+[c]	Transport, extracellular	Pan	Absent
HMR_7631	s	Ca2+[c] + K+[c] + 4 Na+[s] => Ca2+[s] + K+[s] + 4 Na+[c]	Transport, extracellular	Pan	Absent
HMR_7632	s	Ca2+[c] + 4 Na+[s] + NH3[c] => Ca2+[s] + 4 Na+[c] + NH3[s]	Transport, extracellular	Pan	Absent
HMR_7634	s	3 5-hydroxy-L-tryptophan[c] + 2 ATP[c] + 2 H2O[c] => 3 5-hydroxy-L-tryptophan[s] + 2 ADP[c] + 2 Pi[c]	Transport, extracellular	Pan	Absent
HMR_7660	s	apoC-lys[c] <=> apoC-lys[s]	Transport, extracellular	Pan	Absent
HMR_7774	s	NAD+[c] => NAD+[s]	Transport, extracellular	Pan	Absent
HMR_7781	s	ADP[c] => ADP[s]	Transport, extracellular	Pan	Absent
HMR_7901	s	hemoglobin[c] <=> hemoglobin[s]	Transport, extracellular	Pan	Absent
HMR_7903	s	malonate[c] <=> malonate[s]	Transport, extracellular	Pan	Absent
HMR_8007	s	(24R)-24,25-dihydroxycalciol[c] => (24R)-24,25-dihydroxycalciol[s]	Transport, extracellular	Pan	Absent
HMR_8090	s	L-3-amino-isobutanoate[c] => L-3-amino-isobutanoate[s]	Transport, extracellular	Pan	Absent
HMR_8095	s	norepinephrine sulfate[c] => norepinephrine sulfate[s]	Transport, extracellular	Pan	Absent
HMR_8300	s	galfucgalacglcgal14acglcgalgluside heparan sulfate[c] <=> galfucgalacglcgal14acglcgalgluside heparan sulfate[s]	Transport, extracellular	Pan	Absent
HMR_8304	s	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[c] <=> galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[s]	Transport, extracellular	Pan	Absent
HMR_8311	s	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[c] <=> fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[s]	Transport, extracellular	Pan	Absent
HMR_8313	s	fucfuc132galacglcgal14acglcgalgluside heparan sulfate[c] <=> fucfuc132galacglcgal14acglcgalgluside heparan sulfate[s]	Transport, extracellular	Pan	Absent
HMR_8315	s	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate[c] <=> fucfucfucgalacglcgal14acglcgalgluside heparan sulfate[s]	Transport, extracellular	Pan	Absent
HMR_8631	s	bilirubin-bisglucuronoside[s] + HCO3-[c] => bilirubin-bisglucuronoside[c] + HCO3-[s]	Transport, extracellular	Pan	Absent
HMR_8686	s	3-mercaptolactate-cysteine-disulfide[c] => 3-mercaptolactate-cysteine-disulfide[s]	Transport, extracellular	Pan	Absent
HMR_8714	s	retinoyl-glucuronide[c] => retinoyl-glucuronide[s]	Transport, extracellular	Pan	Absent
HMR_8922	s	2 ATP[c] + 2 H2O[c] + 3 L-metanephrine[c] => 2 ADP[c] + 3 L-metanephrine[s] + 2 Pi[c]	Transport, extracellular	Pan	Absent
HMR_8923	s	ATP[c] + H2O[c] + phylloquinone[s] => ADP[c] + phylloquinone[c] + Pi[c]	Transport, extracellular	Pan	Absent
HMR_9188	s	hyodeoxycholate[c] <=> hyodeoxycholate[s]	Transport, extracellular	Pan	Absent
HMR_9196	s	Fe3+[s] => Fe3+[c]	Transport, extracellular	Pan	Absent
HMR_9720	s	dolichol[c] => dolichol[s]	Transport, extracellular	Pan	Absent
HMR_8071	s	(S)-3-sulfolactate[c] => (S)-3-sulfolactate[s]	Transport, extracellular	Pan	Absent
HMR_8070	m	(S)-3-sulfolactate[m] => (S)-3-sulfolactate[c]	Transport, mitochondrial	Pan	Absent
HMR_9015	m	SAM[c] => SAM[m]	Transport, mitochondrial	Pan	Absent
HMR_9019	m	CDP[c] => CDP[m]	Transport, mitochondrial	Pan	Absent
HMR_9020	m	FAD[c] => FAD[m]	Transport, mitochondrial	Pan	Absent
HMR_1994	m	11-deoxycortisol[c] => 11-deoxycortisol[m]	Transport, mitochondrial	Pan	Absent
HMR_2008	m	11-deoxycorticosterone[c] => 11-deoxycorticosterone[m]	Transport, mitochondrial	Pan	Absent
HMR_2012	m	aldosterone[m] => aldosterone[c]	Transport, mitochondrial	Pan	Absent
HMR_3921	m	L-cystathionine[c] <=> L-cystathionine[m]	Transport, mitochondrial	Pan	Absent
HMR_4184	m	2 ferricytochrome C[m] + H2O[c] + sulfite[c] => 2 ferrocytochrome C[m] + 2 H+[c] + sulfate[c]	Transport, mitochondrial	Pan	Absent
HMR_4266	m	nicotinamide D-ribonucleotide[c] <=> nicotinamide D-ribonucleotide[m]	Transport, mitochondrial	Pan	Absent
HMR_4684	m	H+[c] + phenylacetaldehyde[c] <=> H+[m] + phenylacetaldehyde[m]	Transport, mitochondrial	Pan	Absent
HMR_5022	m	NH4+[c] <=> NH4+[m]	Transport, mitochondrial	Pan	Absent
HMR_5036	m	guanosine[m] => guanosine[c]	Transport, mitochondrial	Pan	Absent
HMR_5112	m	methionine[c] => methionine[m]	Transport, mitochondrial	Pan	Absent
HMR_5117	m	threonine[c] => threonine[m]	Transport, mitochondrial	Pan	Absent
HMR_5121	m	cysteine[c] => cysteine[m]	Transport, mitochondrial	Pan	Absent
HMR_5222	m	mitoApo-[ACP][c] => mitoApo-[ACP][m]	Transport, mitochondrial	Pan	Absent
HMR_5223	m	mitothioredoxin[c] => mitothioredoxin[m]	Transport, mitochondrial	Pan	Absent
HMR_6299	m	arginine[c] + H+[c] + lysine[m] => arginine[m] + H+[m] + lysine[c]	Transport, mitochondrial	Pan	Absent
HMR_6300	m	arginine[m] + H+[c] + lysine[c] => arginine[c] + H+[m] + lysine[m]	Transport, mitochondrial	Pan	Absent
HMR_6303	m	H+[c] + histidine[c] + lysine[m] => H+[m] + histidine[m] + lysine[c]	Transport, mitochondrial	Pan	Absent
HMR_6304	m	H+[c] + histidine[m] + lysine[c] => H+[m] + histidine[c] + lysine[m]	Transport, mitochondrial	Pan	Absent
HMR_6305	m	citrulline[c] + H+[c] + lysine[m] => citrulline[m] + H+[m] + lysine[c]	Transport, mitochondrial	Pan	Absent
HMR_6306	m	citrulline[m] + H+[c] + lysine[c] => citrulline[c] + H+[m] + lysine[m]	Transport, mitochondrial	Pan	Absent
HMR_6309	m	arginine[m] + H+[c] + histidine[c] => arginine[c] + H+[m] + histidine[m]	Transport, mitochondrial	Pan	Absent
HMR_6310	m	arginine[c] + H+[c] + histidine[m] => arginine[m] + H+[m] + histidine[c]	Transport, mitochondrial	Pan	Absent
HMR_6311	m	arginine[m] + citrulline[c] + H+[c] => arginine[c] + citrulline[m] + H+[m]	Transport, mitochondrial	Pan	Absent
HMR_6312	m	arginine[c] + citrulline[m] + H+[c] => arginine[m] + citrulline[c] + H+[m]	Transport, mitochondrial	Pan	Absent
HMR_6316	m	citrulline[m] + H+[c] + histidine[c] => citrulline[c] + H+[m] + histidine[m]	Transport, mitochondrial	Pan	Absent
HMR_6326	m	H+[c] + histidine[m] => H+[m] + histidine[c]	Transport, mitochondrial	Pan	Absent
HMR_6408	m	dihydrolipoamide[c] + H+[c] <=> dihydrolipoamide[m] + H+[m]	Transport, mitochondrial	Pan	Absent
HMR_6455	m	5-carboxy-gamma-chromanol[m] + H+[m] => 5-carboxy-gamma-chromanol[c] + H+[c]	Transport, mitochondrial	Pan	Absent
HMR_7723	m	cytidine[c] <=> cytidine[m]	Transport, mitochondrial	Pan	Absent
HMR_7757	m	H+[c] + succinyl-CoA[c] <=> H+[m] + succinyl-CoA[m]	Transport, mitochondrial	Pan	Absent
HMR_7760	m	dopamine[c] + H+[c] <=> dopamine[m] + H+[m]	Transport, mitochondrial	Pan	Absent
HMR_7897	m	ITP[c] <=> ITP[m]	Transport, mitochondrial	Pan	Absent
HMR_7899	m	dITP[c] <=> dITP[m]	Transport, mitochondrial	Pan	Absent
HMR_8089	m	L-3-amino-isobutanoate[m] => L-3-amino-isobutanoate[c]	Transport, mitochondrial	Pan	Absent
HMR_8475	m	deoxycytidine[c] <=> deoxycytidine[m]	Transport, mitochondrial	Pan	Absent
HMR_8528	m	PE-LD pool[c] <=> PE-LD pool[m]	Transport, mitochondrial	Pan	Absent
HMR_8747	m	2 hydroxide[m] + thiamin-PP[c] => 2 hydroxide[c] + thiamin-PP[m]	Transport, mitochondrial	Pan	Absent
HMR_8910	m	inosine[c] <=> inosine[m]	Transport, mitochondrial	Pan	Absent
HMR_0707	p	GO3P[p] => GO3P[c]	Transport, peroxisomal	Pan	Absent
HMR_3026	p	L-carnitine[c] <=> L-carnitine[p]	Transport, peroxisomal	Pan	Absent
HMR_3948	p	isopentenyl-pPP[c] <=> isopentenyl-pPP[p]	Transport, peroxisomal	Pan	Absent
HMR_6937	p	spermidine[c] <=> spermidine[p]	Transport, peroxisomal	Pan	Absent
HMR_8422	p	1-alkyldihydroxyacetone-phosphate[c] <=> 1-alkyldihydroxyacetone-phosphate[p]	Transport, peroxisomal	Pan	Absent
HMR_9017	n	NADPH[c] => NADPH[n]	Transport, nuclear	Pan	Absent
HMR_4538	n	4alpha-hydroxytetrahydrobiopterin[c] <=> 4alpha-hydroxytetrahydrobiopterin[n]	Transport, nuclear	Pan	Absent
HMR_7861	n	dATP[c] <=> dATP[n]	Transport, nuclear	Pan	Absent
HMR_7862	n	dGTP[c] <=> dGTP[n]	Transport, nuclear	Pan	Absent
HMR_4314	l	D-glucitol[c] <=> D-glucitol[l]	Transport, lysosomal	Pan	Absent
HMR_9016	l	NADPH[c] => NADPH[l]	Transport, lysosomal	Pan	Absent
HMR_9018	l	ADP[c] => ADP[l]	Transport, lysosomal	Pan	Absent
HMR_2040	l	estrone[c] <=> estrone[l]	Transport, lysosomal	Pan	Absent
HMR_4903	l	O2[c] <=> O2[l]	Transport, lysosomal	Pan	Absent
HMR_7252	l	D-xylose[l] => D-xylose[c]	Transport, lysosomal	Pan	Absent
HMR_7710	l	adenine[c] <=> adenine[l]	Transport, lysosomal	Pan	Absent
HMR_8355	l	4-aminobutyrate[c] + H+[c] <=> 4-aminobutyrate[l] + H+[l]	Transport, lysosomal	Pan	Absent
HMR_8490	l	dCMP[c] <=> dCMP[l]	Transport, lysosomal	Pan	Absent
HMR_8491	l	dAMP[c] <=> dAMP[l]	Transport, lysosomal	Pan	Absent
HMR_8492	l	dGMP[c] <=> dGMP[l]	Transport, lysosomal	Pan	Absent
HMR_8688	l	D-alanine[c] + H+[c] <=> D-alanine[l] + H+[l]	Transport, lysosomal	Pan	Absent
HMR_8928	l	D-proline[c] + H+[c] <=> D-proline[l] + H+[l]	Transport, lysosomal	Pan	Absent
