RxnID	Comps	Eq	Subs	Type	nModelsXGPR.rxnMaxInAnyGPR	Class
HMR_5568	s	asparagine[c] + valine[s] <=> asparagine[s] + valine[c]	Transport, extracellular	Core	887	Universal
HMR_5569	s	asparagine[c] + threonine[s] <=> asparagine[s] + threonine[c]	Transport, extracellular	Core	887	Universal
HMR_5570	s	asparagine[c] + homoserine[s] <=> asparagine[s] + homoserine[c]	Transport, extracellular	Core	887	Universal
HMR_5571	s	asparagine[c] + isoleucine[s] <=> asparagine[s] + isoleucine[c]	Transport, extracellular	Core	887	Universal
HMR_5572	s	threonine[c] + valine[s] <=> threonine[s] + valine[c]	Transport, extracellular	Core	887	Universal
HMR_5573	s	homoserine[c] + valine[s] <=> homoserine[s] + valine[c]	Transport, extracellular	Core	887	Universal
HMR_5574	s	isoleucine[c] + valine[s] <=> isoleucine[s] + valine[c]	Transport, extracellular	Core	887	Universal
HMR_5575	s	homoserine[c] + threonine[s] <=> homoserine[s] + threonine[c]	Transport, extracellular	Core	887	Universal
HMR_5576	s	isoleucine[c] + threonine[s] <=> isoleucine[s] + threonine[c]	Transport, extracellular	Core	887	Universal
HMR_5577	s	homoserine[c] + isoleucine[s] <=> homoserine[s] + isoleucine[c]	Transport, extracellular	Core	887	Universal
HMR_5578	s	arginine[c] + lysine[s] <=> arginine[s] + lysine[c]	Transport, extracellular	Core	917	Universal
HMR_5579	s	lysine[c] + ornithine[s] <=> lysine[s] + ornithine[c]	Transport, extracellular	Core	917	Universal
HMR_5580	s	histidine[c] + lysine[s] <=> histidine[s] + lysine[c]	Transport, extracellular	Core	917	Universal
HMR_5581	s	citrulline[c] + lysine[s] <=> citrulline[s] + lysine[c]	Transport, extracellular	Core	917	Universal
HMR_5582	s	arginine[c] + ornithine[s] <=> arginine[s] + ornithine[c]	Transport, extracellular	Core	917	Universal
HMR_5583	s	arginine[c] + histidine[s] <=> arginine[s] + histidine[c]	Transport, extracellular	Core	917	Universal
HMR_5584	s	arginine[c] + citrulline[s] <=> arginine[s] + citrulline[c]	Transport, extracellular	Core	917	Universal
HMR_5585	s	histidine[c] + ornithine[s] <=> histidine[s] + ornithine[c]	Transport, extracellular	Core	917	Universal
HMR_5586	s	citrulline[c] + histidine[s] <=> citrulline[s] + histidine[c]	Transport, extracellular	Core	917	Universal
HMR_5587	s	alanine[c] + glycine[s] + Na+[s] => alanine[s] + glycine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5588	s	glutamine[c] + glycine[s] + Na+[s] => glutamine[s] + glycine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5589	s	glycine[s] + Na+[s] + serine[c] => glycine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5590	s	glycine[s] + methionine[c] + Na+[s] => glycine[c] + methionine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5591	s	glycine[s] + Na+[s] + tryptophan[c] => glycine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5592	s	glycine[s] + Na+[s] + phenylalanine[c] => glycine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5593	s	glycine[s] + Na+[s] + tyrosine[c] => glycine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5594	s	cysteine[c] + glycine[s] + Na+[s] => cysteine[s] + glycine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5595	s	glycine[s] + leucine[c] + Na+[s] => glycine[c] + leucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5596	s	glycine[s] + Na+[s] + proline[c] => glycine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5597	s	asparagine[c] + glycine[s] + Na+[s] => asparagine[s] + glycine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5598	s	glycine[s] + Na+[s] + valine[c] => glycine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5599	s	glycine[s] + Na+[s] + threonine[c] => glycine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5600	s	glycine[s] + homoserine[c] + Na+[s] => glycine[c] + homoserine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5601	s	glycine[s] + isoleucine[c] + Na+[s] => glycine[c] + isoleucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5602	s	alanine[s] + glycine[c] + Na+[s] => alanine[c] + glycine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5603	s	alanine[s] + glutamine[c] + Na+[s] => alanine[c] + glutamine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5604	s	alanine[s] + Na+[s] + serine[c] => alanine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5605	s	alanine[s] + methionine[c] + Na+[s] => alanine[c] + methionine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5606	s	alanine[s] + Na+[s] + tryptophan[c] => alanine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5607	s	alanine[s] + Na+[s] + phenylalanine[c] => alanine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5608	s	alanine[s] + Na+[s] + tyrosine[c] => alanine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5609	s	alanine[s] + cysteine[c] + Na+[s] => alanine[c] + cysteine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5610	s	alanine[s] + leucine[c] + Na+[s] => alanine[c] + leucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5611	s	alanine[s] + Na+[s] + proline[c] => alanine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5612	s	alanine[s] + asparagine[c] + Na+[s] => alanine[c] + asparagine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5613	s	alanine[s] + Na+[s] + valine[c] => alanine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5614	s	alanine[s] + Na+[s] + threonine[c] => alanine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5615	s	alanine[s] + homoserine[c] + Na+[s] => alanine[c] + homoserine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5616	s	alanine[s] + isoleucine[c] + Na+[s] => alanine[c] + isoleucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5617	s	glutamine[s] + glycine[c] + Na+[s] => glutamine[c] + glycine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5618	s	alanine[c] + glutamine[s] + Na+[s] => alanine[s] + glutamine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5619	s	glutamine[s] + Na+[s] + serine[c] => glutamine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5620	s	glutamine[s] + methionine[c] + Na+[s] => glutamine[c] + methionine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5621	s	glutamine[s] + Na+[s] + tryptophan[c] => glutamine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5622	s	glutamine[s] + Na+[s] + phenylalanine[c] => glutamine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5623	s	glutamine[s] + Na+[s] + tyrosine[c] => glutamine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5624	s	cysteine[c] + glutamine[s] + Na+[s] => cysteine[s] + glutamine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5625	s	glutamine[s] + leucine[c] + Na+[s] => glutamine[c] + leucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5626	s	glutamine[s] + Na+[s] + proline[c] => glutamine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5627	s	asparagine[c] + glutamine[s] + Na+[s] => asparagine[s] + glutamine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5628	s	glutamine[s] + Na+[s] + valine[c] => glutamine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5629	s	glutamine[s] + Na+[s] + threonine[c] => glutamine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5630	s	glutamine[s] + homoserine[c] + Na+[s] => glutamine[c] + homoserine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5631	s	glutamine[s] + isoleucine[c] + Na+[s] => glutamine[c] + isoleucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5632	s	glycine[c] + Na+[s] + serine[s] => glycine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5633	s	alanine[c] + Na+[s] + serine[s] => alanine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5634	s	glutamine[c] + Na+[s] + serine[s] => glutamine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5635	s	methionine[c] + Na+[s] + serine[s] => methionine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5636	s	Na+[s] + serine[s] + tryptophan[c] => Na+[c] + serine[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5637	s	Na+[s] + phenylalanine[c] + serine[s] => Na+[c] + phenylalanine[s] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5638	s	Na+[s] + serine[s] + tyrosine[c] => Na+[c] + serine[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5639	s	cysteine[c] + Na+[s] + serine[s] => cysteine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5640	s	leucine[c] + Na+[s] + serine[s] => leucine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5641	s	Na+[s] + proline[c] + serine[s] => Na+[c] + proline[s] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5642	s	asparagine[c] + Na+[s] + serine[s] => asparagine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5643	s	Na+[s] + serine[s] + valine[c] => Na+[c] + serine[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5644	s	Na+[s] + serine[s] + threonine[c] => Na+[c] + serine[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5645	s	homoserine[c] + Na+[s] + serine[s] => homoserine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5646	s	isoleucine[c] + Na+[s] + serine[s] => isoleucine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5647	s	glycine[c] + methionine[s] + Na+[s] => glycine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5648	s	alanine[c] + methionine[s] + Na+[s] => alanine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5649	s	glutamine[c] + methionine[s] + Na+[s] => glutamine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5650	s	methionine[s] + Na+[s] + serine[c] => methionine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5651	s	methionine[s] + Na+[s] + tryptophan[c] => methionine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5652	s	methionine[s] + Na+[s] + phenylalanine[c] => methionine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5653	s	methionine[s] + Na+[s] + tyrosine[c] => methionine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5654	s	cysteine[c] + methionine[s] + Na+[s] => cysteine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5655	s	leucine[c] + methionine[s] + Na+[s] => leucine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5656	s	methionine[s] + Na+[s] + proline[c] => methionine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5657	s	asparagine[c] + methionine[s] + Na+[s] => asparagine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5658	s	methionine[s] + Na+[s] + valine[c] => methionine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5659	s	methionine[s] + Na+[s] + threonine[c] => methionine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5660	s	homoserine[c] + methionine[s] + Na+[s] => homoserine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5661	s	isoleucine[c] + methionine[s] + Na+[s] => isoleucine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5662	s	glycine[c] + Na+[s] + tryptophan[s] => glycine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5663	s	alanine[c] + Na+[s] + tryptophan[s] => alanine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5664	s	glutamine[c] + Na+[s] + tryptophan[s] => glutamine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5665	s	Na+[s] + serine[c] + tryptophan[s] => Na+[c] + serine[s] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5666	s	methionine[c] + Na+[s] + tryptophan[s] => methionine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5667	s	Na+[s] + phenylalanine[c] + tryptophan[s] => Na+[c] + phenylalanine[s] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5668	s	Na+[s] + tryptophan[s] + tyrosine[c] => Na+[c] + tryptophan[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5669	s	cysteine[c] + Na+[s] + tryptophan[s] => cysteine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5670	s	leucine[c] + Na+[s] + tryptophan[s] => leucine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5671	s	Na+[s] + proline[c] + tryptophan[s] => Na+[c] + proline[s] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5672	s	asparagine[c] + Na+[s] + tryptophan[s] => asparagine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5673	s	Na+[s] + tryptophan[s] + valine[c] => Na+[c] + tryptophan[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5674	s	Na+[s] + threonine[c] + tryptophan[s] => Na+[c] + threonine[s] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5675	s	homoserine[c] + Na+[s] + tryptophan[s] => homoserine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5676	s	isoleucine[c] + Na+[s] + tryptophan[s] => isoleucine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5677	s	glycine[c] + Na+[s] + phenylalanine[s] => glycine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5678	s	alanine[c] + Na+[s] + phenylalanine[s] => alanine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5679	s	glutamine[c] + Na+[s] + phenylalanine[s] => glutamine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5680	s	Na+[s] + phenylalanine[s] + serine[c] => Na+[c] + phenylalanine[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5681	s	methionine[c] + Na+[s] + phenylalanine[s] => methionine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5682	s	Na+[s] + phenylalanine[s] + tryptophan[c] => Na+[c] + phenylalanine[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5683	s	Na+[s] + phenylalanine[s] + tyrosine[c] => Na+[c] + phenylalanine[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5684	s	cysteine[c] + Na+[s] + phenylalanine[s] => cysteine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5685	s	leucine[c] + Na+[s] + phenylalanine[s] => leucine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5686	s	Na+[s] + phenylalanine[s] + proline[c] => Na+[c] + phenylalanine[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5687	s	asparagine[c] + Na+[s] + phenylalanine[s] => asparagine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5688	s	Na+[s] + phenylalanine[s] + valine[c] => Na+[c] + phenylalanine[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5689	s	Na+[s] + phenylalanine[s] + threonine[c] => Na+[c] + phenylalanine[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5690	s	homoserine[c] + Na+[s] + phenylalanine[s] => homoserine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5691	s	isoleucine[c] + Na+[s] + phenylalanine[s] => isoleucine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5692	s	glycine[c] + Na+[s] + tyrosine[s] => glycine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5693	s	alanine[c] + Na+[s] + tyrosine[s] => alanine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5694	s	glutamine[c] + Na+[s] + tyrosine[s] => glutamine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5695	s	Na+[s] + serine[c] + tyrosine[s] => Na+[c] + serine[s] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5696	s	methionine[c] + Na+[s] + tyrosine[s] => methionine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5697	s	Na+[s] + tryptophan[c] + tyrosine[s] => Na+[c] + tryptophan[s] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5698	s	Na+[s] + phenylalanine[c] + tyrosine[s] => Na+[c] + phenylalanine[s] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5699	s	cysteine[c] + Na+[s] + tyrosine[s] => cysteine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5700	s	leucine[c] + Na+[s] + tyrosine[s] => leucine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5701	s	Na+[s] + proline[c] + tyrosine[s] => Na+[c] + proline[s] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5702	s	asparagine[c] + Na+[s] + tyrosine[s] => asparagine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5703	s	Na+[s] + tyrosine[s] + valine[c] => Na+[c] + tyrosine[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5704	s	Na+[s] + threonine[c] + tyrosine[s] => Na+[c] + threonine[s] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5705	s	homoserine[c] + Na+[s] + tyrosine[s] => homoserine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5706	s	isoleucine[c] + Na+[s] + tyrosine[s] => isoleucine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5707	s	cysteine[s] + glycine[c] + Na+[s] => cysteine[c] + glycine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5708	s	alanine[c] + cysteine[s] + Na+[s] => alanine[s] + cysteine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5709	s	cysteine[s] + glutamine[c] + Na+[s] => cysteine[c] + glutamine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5710	s	cysteine[s] + Na+[s] + serine[c] => cysteine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5711	s	cysteine[s] + methionine[c] + Na+[s] => cysteine[c] + methionine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5712	s	cysteine[s] + Na+[s] + tryptophan[c] => cysteine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5713	s	cysteine[s] + Na+[s] + phenylalanine[c] => cysteine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5714	s	cysteine[s] + Na+[s] + tyrosine[c] => cysteine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5715	s	cysteine[s] + leucine[c] + Na+[s] => cysteine[c] + leucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5716	s	cysteine[s] + Na+[s] + proline[c] => cysteine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5717	s	asparagine[c] + cysteine[s] + Na+[s] => asparagine[s] + cysteine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5718	s	cysteine[s] + Na+[s] + valine[c] => cysteine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5719	s	cysteine[s] + Na+[s] + threonine[c] => cysteine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5720	s	cysteine[s] + homoserine[c] + Na+[s] => cysteine[c] + homoserine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5721	s	cysteine[s] + isoleucine[c] + Na+[s] => cysteine[c] + isoleucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5722	s	glycine[c] + leucine[s] + Na+[s] => glycine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5723	s	alanine[c] + leucine[s] + Na+[s] => alanine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5724	s	glutamine[c] + leucine[s] + Na+[s] => glutamine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5725	s	leucine[s] + Na+[s] + serine[c] => leucine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5726	s	leucine[s] + methionine[c] + Na+[s] => leucine[c] + methionine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5727	s	leucine[s] + Na+[s] + tryptophan[c] => leucine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5728	s	leucine[s] + Na+[s] + phenylalanine[c] => leucine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5729	s	leucine[s] + Na+[s] + tyrosine[c] => leucine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5730	s	cysteine[c] + leucine[s] + Na+[s] => cysteine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5731	s	leucine[s] + Na+[s] + proline[c] => leucine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5732	s	asparagine[c] + leucine[s] + Na+[s] => asparagine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5733	s	leucine[s] + Na+[s] + valine[c] => leucine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5734	s	leucine[s] + Na+[s] + threonine[c] => leucine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5735	s	homoserine[c] + leucine[s] + Na+[s] => homoserine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5736	s	isoleucine[c] + leucine[s] + Na+[s] => isoleucine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5737	s	glycine[c] + Na+[s] + proline[s] => glycine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5738	s	alanine[c] + Na+[s] + proline[s] => alanine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5739	s	glutamine[c] + Na+[s] + proline[s] => glutamine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5740	s	Na+[s] + proline[s] + serine[c] => Na+[c] + proline[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5741	s	methionine[c] + Na+[s] + proline[s] => methionine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5742	s	Na+[s] + proline[s] + tryptophan[c] => Na+[c] + proline[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5743	s	Na+[s] + phenylalanine[c] + proline[s] => Na+[c] + phenylalanine[s] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5744	s	Na+[s] + proline[s] + tyrosine[c] => Na+[c] + proline[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5745	s	cysteine[c] + Na+[s] + proline[s] => cysteine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5746	s	leucine[c] + Na+[s] + proline[s] => leucine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5747	s	asparagine[c] + Na+[s] + proline[s] => asparagine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5748	s	Na+[s] + proline[s] + valine[c] => Na+[c] + proline[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5749	s	Na+[s] + proline[s] + threonine[c] => Na+[c] + proline[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5750	s	homoserine[c] + Na+[s] + proline[s] => homoserine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5751	s	isoleucine[c] + Na+[s] + proline[s] => isoleucine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5752	s	asparagine[s] + glycine[c] + Na+[s] => asparagine[c] + glycine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5753	s	alanine[c] + asparagine[s] + Na+[s] => alanine[s] + asparagine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5754	s	asparagine[s] + glutamine[c] + Na+[s] => asparagine[c] + glutamine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5755	s	asparagine[s] + Na+[s] + serine[c] => asparagine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5756	s	asparagine[s] + methionine[c] + Na+[s] => asparagine[c] + methionine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5757	s	asparagine[s] + Na+[s] + tryptophan[c] => asparagine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5758	s	asparagine[s] + Na+[s] + phenylalanine[c] => asparagine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5759	s	asparagine[s] + Na+[s] + tyrosine[c] => asparagine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5760	s	asparagine[s] + cysteine[c] + Na+[s] => asparagine[c] + cysteine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5761	s	asparagine[s] + leucine[c] + Na+[s] => asparagine[c] + leucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5762	s	asparagine[s] + Na+[s] + proline[c] => asparagine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5763	s	asparagine[s] + Na+[s] + valine[c] => asparagine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5764	s	asparagine[s] + Na+[s] + threonine[c] => asparagine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5765	s	asparagine[s] + homoserine[c] + Na+[s] => asparagine[c] + homoserine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
