RxnID	Comps	Eq	Subs	Type	Class
HMR_8606	c	H2O[c] + O2[c] + putrescine[c] => 4-aminobutanal[c] + H2O2[c] + NH3[c]	Arginine and proline metabolism	Pan	Facultative
HMR_8607	c	4-methylthio-2-oxobutanoic acid[c] + glutamine[c] + 2 H+[c] => glutamate[c] + methionine[c]	Arginine and proline metabolism	Pan	Facultative
HMR_8608	c	D-proline[c] + O2[c] => 1-pyrroline-2-carboxylate[c] + H2O2[c]	Arginine and proline metabolism	Pan	Facultative
HMR_8610	c	FAD[c] + proline[c] => 1-pyrroline-5-carboxylate[c] + FADH2[c]	Arginine and proline metabolism	Pan	Facultative
HMR_8611	m	FAD[m] + proline[m] => 1-pyrroline-5-carboxylate[m] + FADH2[m]	Arginine and proline metabolism	Pan	Facultative
HMR_4285	m	H2O[m] + NAD+[m] + succinate semialdehyde[m] => H+[m] + NADH[m] + succinate[m]	Alanine, aspartate and glutamate metabolism	Pan	Facultative
HMR_0457	c	ATP[c] + glycerate[c] => 3-phospho-D-glycerate[c] + ADP[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_0460	m	ATP[m] + glycerate[m] => 3-phospho-D-glycerate[m] + ADP[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_3841	c	3-phosphonooxypyruvate[c] + glutamate[c] <=> 3-phosphoserine[c] + AKG[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_3843	c	3-phosphoserine[c] + H2O[c] => Pi[c] + serine[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_3849	p	H2O[p] + O2[p] + sarcosine[p] => formaldehyde[p] + glycine[p] + H2O2[p]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_3852	c	aminoacetone[c] + H2O[c] + O2[c] => H2O2[c] + methylglyoxal[c] + NH3[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_3860	m	L-2-amino-3-oxobutanoic acid[m] => aminoacetone[m] + CO2[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_3901	c	glycine[c] + SAM[c] => SAH[c] + sarcosine[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4198	c	pyruvate[c] + serine[c] => alanine[c] + hydroxypyruvate[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4348	c	threonine[c] => 2-oxobutyrate[c] + NH3[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4467	p	pyruvate[p] + serine[p] => alanine[p] + hydroxypyruvate[p]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4582	c	arginine[c] + glycine[c] <=> guanidinoacetate[c] + ornithine[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4696	c	choline[c] + NAD+[c] => betaine_aldehyde[c] + H+[c] + NADH[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4697	c	betaine_aldehyde[c] + H2O[c] + NAD+[c] => betaine[c] + 2 H+[c] + NADH[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4698	c	betaine_aldehyde[c] + H2O[c] + NADP+[c] => betaine[c] + 2 H+[c] + NADPH[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4699	c	betaine[c] + homocysteine[c] => dimethylglycine[c] + methionine[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4742	m	glycine[m] + succinyl-CoA[m] => 5-aminolevulinate[m] + CO2[m] + CoA[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4788	m	alanine[m] + glyoxalate[m] => glycine[m] + pyruvate[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4789	p	glycine[p] + H2O[p] + O2[p] => glyoxalate[p] + H2O2[p] + NH3[p]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4791	p	alanine[p] + glyoxalate[p] => glycine[p] + pyruvate[p]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_5393	c	5 H2O[c] + THF-hexaglutamate[c] => 5 glutamate[c] + THF[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_7703	c	glycolate[c] + O2[c] => glyoxalate[c] + H2O2[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_8433	m	glycine[m] + lipoamide[m] => CO2[m] + S-aminomethyldihydrolipoamide[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_8434	m	S-aminomethyldihydrolipoamide[m] + THF[m] => 5,10-methylene-THF[m] + dihydrolipoamide[m] + NH3[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_8435	m	glycine[m] + lipoylprotein[m] => CO2[m] + S-aminomethyldihydrolipoylprotein[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_8436	m	S-aminomethyldihydrolipoylprotein[m] + THF[m] => 5,10-methylene-THF[m] + dihydrolipoylprotein[m] + NH3[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_8439	m	dimethylglycine[m] + FAD[m] + H2O[m] => FADH2[m] + formaldehyde[m] + sarcosine[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_8440	m	betaine_aldehyde[m] + H2O[m] + NAD+[m] => betaine[m] + 2 H+[m] + NADH[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_8441	m	choline[m] + FAD[m] => betaine_aldehyde[m] + FADH2[m]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_8442	c	2-oxobutyrate[c] + CoA[c] + NAD+[c] => CO2[c] + H+[c] + NADH[c] + propanoyl-CoA[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_9718	c	ATP[c] + homoserine[c] => ADP[c] + O-phospho-L-homoserine[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_9486	c	H2O[c] + O-phospho-L-homoserine[c] => Pi[c] + threonine[c]	Glycine, serine and threonine metabolism	Pan	Facultative
HMR_4428	c	histidine[c] => CO2[c] + histamine[c]	Histidine metabolism	Pan	Facultative
HMR_4429	c	histamine[c] + SAM[c] => N-methylhistamine[c] + SAH[c]	Histidine metabolism	Pan	Facultative
HMR_4430	c	H2O[c] + N-methylhistamine[c] + O2[c] => H2O2[c] + methylimidazole-acetaldehyde[c] + NH3[c]	Histidine metabolism	Pan	Facultative
HMR_4431	c	H2O[c] + methylimidazole-acetaldehyde[c] + NAD+[c] => H+[c] + methylimidazoleacetic acid[c] + NADH[c]	Histidine metabolism	Pan	Facultative
HMR_4437	c	histidine[c] => NH3[c] + urocanate[c]	Histidine metabolism	Pan	Facultative
HMR_4658	c	5-formiminotetrahydrofolate[c] + glutamate[c] <=> N-formimino-L-glutamate[c] + THF[c]	Histidine metabolism	Pan	Facultative
HMR_5340	c	H+[c] + H2O[c] + S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c] => NH4+[c] + S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-3-thiolactate[c]	Histidine metabolism	Pan	Facultative
HMR_8783	c	H2O[c] + histamine[c] + O2[c] => H2O2[c] + imidazole-4-acetaldehyde[c] + NH3[c]	Histidine metabolism	Pan	Facultative
HMR_8784	c	H2O[c] + imidazole-4-acetaldehyde[c] + NAD+[c] => H+[c] + imidazole-4-acetate[c] + NADH[c]	Histidine metabolism	Pan	Facultative
HMR_8786	m	H2O[m] + imidazole-4-acetaldehyde[m] + NAD+[m] => H+[m] + imidazole-4-acetate[m] + NADH[m]	Histidine metabolism	Pan	Facultative
HMR_4239	m	2-oxoadipate[m] + CoA[m] + NAD+[m] => CO2[m] + glutaryl-CoA[m] + H+[m] + NADH[m]	Lysine metabolism	Pan	Facultative
HMR_4288	m	AKG[m] + H+[m] + lysine[m] + NADPH[m] => H2O[m] + NADP+[m] + saccharopine[m]	Lysine metabolism	Pan	Facultative
HMR_4596	c	2-oxoadipate[c] + glutamate[c] <=> AKG[c] + L-2-aminoadipate[c]	Lysine metabolism	Pan	Facultative
HMR_4597	m	2-oxoadipate[m] + glutamate[m] <=> AKG[m] + L-2-aminoadipate[m]	Lysine metabolism	Pan	Facultative
HMR_4599	m	2-oxoadipate[m] + lipoamide[m] => CO2[m] + S-glutaryldihydrolipoamide[m]	Lysine metabolism	Pan	Facultative
HMR_4667	m	H2O[m] + NAD+[m] + saccharopine[m] => 2-aminoadipate 6-semialdehyde[m] + glutamate[m] + H+[m] + NADH[m]	Lysine metabolism	Pan	Facultative
HMR_4668	m	H2O[m] + NADP+[m] + saccharopine[m] => 2-aminoadipate 6-semialdehyde[m] + glutamate[m] + H+[m] + NADPH[m]	Lysine metabolism	Pan	Facultative
HMR_4737	c	2-aminoadipate 6-semialdehyde[c] + H2O[c] + NAD+[c] => H+[c] + L-2-aminoadipate[c] + NADH[c]	Lysine metabolism	Pan	Facultative
HMR_4739	m	2-aminoadipate 6-semialdehyde[m] + H2O[m] + NAD+[m] => H+[m] + L-2-aminoadipate[m] + NADH[m]	Lysine metabolism	Pan	Facultative
HMR_4740	c	1-piperideine-6-carboxylate[c] + H2O[c] <=> 2-aminoadipate 6-semialdehyde[c]	Lysine metabolism	Pan	Facultative
HMR_6415	m	CoA[m] + S-glutaryldihydrolipoamide[m] => dihydrolipoamide[m] + glutaryl-CoA[m]	Lysine metabolism	Pan	Facultative
HMR_6974	c	lysine[c] => [protein]-L-lysine[c] + H2O[c]	Lysine metabolism	Pan	Facultative
HMR_6975	c	[protein]-L-lysine[c] + SAM[c] => [protein]-N6-methyl-L-lysine[c] + SAH[c]	Lysine metabolism	Pan	Facultative
HMR_6976	c	[protein]-N6-methyl-L-lysine[c] + SAM[c] => [protein]-N6,N6-dimethyl-L-lysine[c] + SAH[c]	Lysine metabolism	Pan	Facultative
HMR_6977	c	[protein]-N6,N6-dimethyl-L-lysine[c] + H+[c] + SAM[c] => [protein]-N6,N6,N6-trimethyl-L-lysine[c] + SAH[c]	Lysine metabolism	Pan	Facultative
HMR_6978	c	[protein]-N6,N6,N6-trimethyl-L-lysine[c] + H2O[c] => 2 H+[c] + N6,N6,N6-trimethyl-L-lysine[c]	Lysine metabolism	Pan	Facultative
HMR_6979	c	AKG[c] + N6,N6,N6-trimethyl-L-lysine[c] + O2[c] => 3-hydroxy-N6,N6,N6-trimethyl-L-lysine[c] + CO2[c] + succinate[c]	Lysine metabolism	Pan	Facultative
HMR_6980	c	3-hydroxy-N6,N6,N6-trimethyl-L-lysine[c] + H+[c] => 4-trimethylammoniobutanal[c] + glycine[c]	Lysine metabolism	Pan	Facultative
HMR_6981	c	4-trimethylammoniobutanal[c] + H2O[c] + NAD+[c] => gamma-butyrobetaine[c] + 2 H+[c] + NADH[c]	Lysine metabolism	Pan	Facultative
HMR_6982	c	AKG[c] + gamma-butyrobetaine[c] + O2[c] => CO2[c] + L-carnitine[c] + succinate[c]	Lysine metabolism	Pan	Facultative
HMR_6983	c	[protein]-L-lysine[c] + AKG[c] + 2 H+[c] + O2[c] => CO2[c] + H2O[c] + procollagen-5-hydroxy-L-lysine[c] + succinate[c]	Lysine metabolism	Pan	Facultative
HMR_6984	c	procollagen-5-hydroxy-L-lysine[c] + UDP-galactose[c] => 5-(D-galactosyloxy)-L-lysine-procollagen[c] + UDP[c]	Lysine metabolism	Pan	Facultative
HMR_6985	c	5-(D-galactosyloxy)-L-lysine-procollagen[c] + UDP-glucose[c] => 1,2-D-glucosyl-5-D-(galactosyloxy)-L-lysine-procollagen[c] + UDP[c]	Lysine metabolism	Pan	Facultative
HMR_8025	n	[protein]-L-lysine[n] + SAM[n] => histone-N6-methyl-L-lysine[n] + SAH[n]	Lysine metabolism	Pan	Facultative
HMR_8026	n	histone-N6-methyl-L-lysine[n] + SAM[n] => [protein]-N6,N6-dimethyl-L-lysine[n] + SAH[n]	Lysine metabolism	Pan	Facultative
HMR_8027	n	[protein]-N6,N6-dimethyl-L-lysine[n] + SAM[n] => [protein]-N6,N6,N6-trimethyl-L-lysine[n] + SAH[n]	Lysine metabolism	Pan	Facultative
HMR_8029	r	[protein]-N6,N6,N6-trimethyl-L-lysine[r] + H2O[r] => H+[r] + N6,N6,N6-trimethyl-L-lysine[r] + peptide sans lysine[r]	Lysine metabolism	Pan	Facultative
HMR_4250	c	2-amino-3-carboxymuconate semialdehyde[c] => H2O[c] + quinolinate[c]	Tryptophan metabolism	Pan	Facultative
HMR_8091	c	3-hydroxy-L-kynurenine[c] => 3-hydroxykynurenamine[c] + CO2[c]	Tryptophan metabolism	Pan	Facultative
HMR_8092	c	3-hydroxykynurenamine[c] + O2[c] => 4,8-dihydroxyquinoline[c] + H2O2[c] + NH3[c]	Tryptophan metabolism	Pan	Facultative
HMR_8563	m	H2O[m] + indole-3-acetaldehyde[m] + NAD+[m] => H+[m] + indoleacetate[m] + NADH[m]	Tryptophan metabolism	Pan	Facultative
HMR_8565	c	4-(2-aminophenyl)-2,4-dioxobutanoate[c] => 4-hydroxy-2-quinolinecarboxylic acid[c] + H2O[c]	Tryptophan metabolism	Pan	Facultative
HMR_8566	c	H+[c] + melatonin[c] + NADPH[c] + O2[c] => 6-hydroxymelatonin[c] + H2O[c] + NADP+[c]	Tryptophan metabolism	Pan	Facultative
HMR_4681	c	phenylalanine[c] => CO2[c] + phenethylamine[c]	Tyrosine metabolism	Pan	Facultative
HMR_4682	c	H2O[c] + O2[c] + phenethylamine[c] => H2O2[c] + NH3[c] + phenylacetaldehyde[c]	Tyrosine metabolism	Pan	Facultative
HMR_7689	c	dopamine[c] + PAPS[c] => dopamine-3-O-sulfate[c] + PAP[c]	Tyrosine metabolism	Pan	Facultative
HMR_7701	c	H+[c] + NADPH[c] + O2[c] => H2O2[c] + NADP+[c]	Tyrosine metabolism	Pan	Facultative
HMR_8529	c	H2O[c] + methylamine[c] + O2[c] => formaldehyde[c] + H2O2[c] + NH3[c]	Tyrosine metabolism	Pan	Facultative
HMR_8535	c	PAPS[c] + tyramine[c] => PAP[c] + tyramine-O-sulfate[c]	Tyrosine metabolism	Pan	Facultative
HMR_8537	c	O2[c] + tetrahydrobiopterin[c] + tyrosine[c] => 4alpha-hydroxytetrahydrobiopterin[c] + L-dopa[c]	Tyrosine metabolism	Pan	Facultative
HMR_3206	m	2-methylacetoacetyl-CoA[m] + CoA[m] => acetyl-CoA[m] + propanoyl-CoA[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3208	m	ATP[m] + H+[m] + HCO3-[m] + propanoyl-CoA[m] => ADP[m] + methylmalonyl-CoA[m] + Pi[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3213	m	methylmalonyl-CoA[m] => (R)-methylmalonyl-CoA[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3215	m	(R)-methylmalonyl-CoA[m] => succinyl-CoA[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3747	c	AKG[c] + valine[c] => 3-methyl-2-oxobutyrate[c] + glutamate[c]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3744	m	AKG[m] + valine[m] => 3-methyl-2-oxobutyrate[m] + glutamate[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3757	m	3-hydroxyisobutyrate[m] + NAD+[m] => 2-methyl-3-oxopropanoate[m] + H+[m] + NADH[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3761	m	2-methyl-3-oxopropanoate[m] + CoA[m] + NAD+[m] => (R)-methylmalonyl-CoA[m] + H+[m] + NADH[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3777	c	AKG[c] + isoleucine[c] => 2-oxo-3-methylvalerate[c] + glutamate[c]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3778	m	AKG[m] + isoleucine[m] => 2-oxo-3-methylvalerate[m] + glutamate[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3795	m	2-methyl-3-oxopropanoate[m] + CoA[m] + NAD+[m] => CO2[m] + H+[m] + NADH[m] + propanoyl-CoA[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_4797	c	2-methyl-3-oxopropanoate[c] + H2O[c] + NAD+[c] => H+[c] + methylmalonate[c] + NADH[c]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_6419	m	2-oxo-3-methylvalerate[m] + lipoamide[m] => CO2[m] + S-(2-methylbutanoyl)-dihydrolipoamide[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_6420	m	CoA[m] + S-(2-methylbutanoyl)-dihydrolipoamide[m] => 2-methylbutyryl-CoA[m] + dihydrolipoamide[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_6421	m	4-methyl-2-oxopentanoate[m] + lipoamide[m] => CO2[m] + S-(3-methylbutanoyl)-dihydrolipoamide[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_6422	m	CoA[m] + S-(3-methylbutanoyl)-dihydrolipoamide[m] => dihydrolipoamide[m] + isovaleryl-CoA[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_6923	c	AKG[c] + leucine[c] => 4-methyl-2-oxopentanoate[c] + glutamate[c]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3765	m	AKG[m] + leucine[m] => 4-methyl-2-oxopentanoate[m] + glutamate[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_8088	m	2-methyl-3-oxopropanoate[m] + glutamate[m] <=> AKG[m] + L-3-amino-isobutanoate[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_8787	m	methylmalonyl-CoA[m] => CO2[m] + propanoyl-CoA[m]	Valine, leucine, and isoleucine metabolism	Pan	Facultative
HMR_3940	c	O2[c] + phenylalanine[c] + tetrahydrobiopterin[c] => dihydrobiopterin[c] + H2O[c] + tyrosine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4214	c	O2[c] + tryptophan[c] => L-formylkynurenine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4216	c	H2O[c] + L-formylkynurenine[c] => formate[c] + kynurenine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4220	c	3-hydroxy-L-kynurenine[c] + H2O[c] + NADP+[c] <=> H+[c] + kynurenine[c] + NADPH[c] + O2[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4225	c	3-hydroxy-L-kynurenine[c] + H2O[c] => 3-hydroxyanthranilate[c] + alanine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4231	c	2-amino-3-carboxymuconate semialdehyde[c] => 2-aminomuconate semialdehyde[c] + CO2[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4242	m	glutaryl-CoA[m] + ubiquinone[m] => CO2[m] + crotonyl-CoA[m] + ubiquinol[m]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4243	m	FAD[m] + glutaryl-CoA[m] => CO2[m] + crotonyl-CoA[m] + FADH2[m]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4244	c	3-hydroxy-L-kynurenine[c] + AKG[c] => 4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate[c] + glutamate[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_4245	c	4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate[c] => H2O[c] + xanthurenate[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6707	c	tryptophan[c] => CO2[c] + tryptamine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6713	c	H2O[c] + O2[c] + tryptamine[c] => H2O2[c] + indole-3-acetaldehyde[c] + NH3[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6714	c	H2O[c] + indole-3-acetaldehyde[c] + NAD+[c] => H+[c] + indoleacetate[c] + NADH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6715	c	indoleacetate[c] + SAM[c] => methyl-indole-3-acetate[c] + SAH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6716	c	5-hydroxy-L-tryptophan[c] + O2[c] => 5-hydroxy-N-formylkynurenine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6717	c	5-hydroxy-N-formylkynurenine[c] + H2O[c] => 5-hydroxykynurenine[c] + formate[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6718	c	5-hydroxykynurenine[c] => 5-hydroxykynurenamine[c] + CO2[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6719	c	5-hydroxykynurenamine[c] + O2[c] => 4,6-dihydroxyquinoline[c] + H2O2[c] + NH3[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6728	c	O2[c] + tetrahydrobiopterin[c] + tyrosine[c] => dihydrobiopterin[c] + H2O[c] + L-dopa[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6730	c	L-dopa[c] + SAM[c] => 3-O-methyldopa[c] + SAH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6731	c	L-dopa[c] => CO2[c] + dopamine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6734	c	H2O[c] + salsolinol[c] <=> acetaldehyde[c] + dopamine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6736	c	salsolinol[c] + SAM[c] => N-methylsalsolinol[c] + SAH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6738	c	H2O[c] + salsolinol-1-carboxylate[c] <=> dopamine[c] + pyruvate[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6740	c	salsolinol-1-carboxylate[c] => 1,2-dehydrosalsolinol[c] + CO2[c] + 2 H+[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6741	c	ascorbate[c] + dopamine[c] + O2[c] => dehydroascorbic acid[c] + H2O[c] + noradrenaline[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6742	c	4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline[c] + H2O[c] <=> formaldehyde[c] + noradrenaline[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6743	c	noradrenaline[c] + SAM[c] => adrenaline[c] + SAH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6745	c	adrenaline[c] + H2O[c] + O2[c] => 3,4-dihydroxymandelaldehyde[c] + H2O2[c] + methylamine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6746	c	adrenaline[c] + SAM[c] => L-metanephrine[c] + SAH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6747	c	H2O[c] + L-metanephrine[c] + O2[c] => 3-methoxy-4-hydroxyphenylglycolaldehyde[c] + H2O2[c] + methylamine[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6748	c	3-methoxy-4-hydroxyphenylglycolaldehyde[c] + H2O[c] + NAD+[c] => H+[c] + NADH[c] + vanillylmandelate[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6749	c	3-methoxy-4-hydroxyphenylglycolaldehyde[c] + H2O[c] + NADP+[c] => H+[c] + NADPH[c] + vanillylmandelate[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6750	c	noradrenaline[c] + SAM[c] => normetanephrine[c] + SAH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6751	c	H2O[c] + normetanephrine[c] + O2[c] => 3-methoxy-4-hydroxyphenylglycolaldehyde[c] + H2O2[c] + NH3[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6752	c	H2O[c] + noradrenaline[c] + O2[c] => 3,4-dihydroxymandelaldehyde[c] + H2O2[c] + NH3[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6753	c	3,4-dihydroxymandelaldehyde[c] + H2O[c] + NAD+[c] => 3,4-dihydroxymandelate[c] + H+[c] + NADH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6754	c	3,4-dihydroxymandelaldehyde[c] + H2O[c] + NADP+[c] => 3,4-dihydroxymandelate[c] + H+[c] + NADPH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6758	c	dopamine[c] + H2O[c] + O2[c] => 3,4-dihydroxyphenylacetaldehyde[c] + H2O2[c] + NH3[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6760	c	3,4-dihydroxyphenylacetaldehyde[c] + H2O[c] + NAD+[c] => 3,4-dihydroxyphenylacetate[c] + H+[c] + NADH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6761	c	3,4-dihydroxyphenylacetaldehyde[c] + H2O[c] + NADP+[c] => 3,4-dihydroxyphenylacetate[c] + H+[c] + NADPH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6762	c	3,4-dihydroxyphenylacetate[c] + SAM[c] => homovanillate[c] + SAH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6763	c	dopamine[c] + SAM[c] => 3-methoxytyramine[c] + SAH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6764	c	3-methoxytyramine[c] + H2O[c] + O2[c] => 3-methoxy-4-hydroxyphenylacetaldehyde[c] + H2O2[c] + NH3[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6765	c	3-methoxytyramine[c] + acetaldehyde[c] <=> H2O[c] + N-methylsalsolinol[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6766	c	3-methoxy-4-hydroxyphenylacetaldehyde[c] + H2O[c] + NAD+[c] => H+[c] + homovanillate[c] + NADH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6767	c	3-methoxy-4-hydroxyphenylacetaldehyde[c] + H2O[c] + NADP+[c] => H+[c] + homovanillate[c] + NADPH[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6770	c	H2O[c] + O2[c] + tyrosine[c] => 4-hydroxyphenylpyruvate[c] + H2O2[c] + NH3[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6772	c	4-hydroxyphenylpyruvate[c] + O2[c] => CO2[c] + homogentisate[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
HMR_6774	c	homogentisate[c] + O2[c] => 4-maleylacetoacetate[c]	Phenylalanine, tyrosine and tryptophan biosynthesis	Pan	Facultative
