RxnID	Comps	Eq	Subs	Type	nModelsXGPR.rxnMaxInAnyGPR	Class
HMR_9697	x	G00082[x] <=> G00082[s]	Exchange reactions	Core	0	Connectivity
HMR_9698	x	G00083[x] <=> G00083[s]	Exchange reactions	Core	0	Connectivity
HMR_9699	x	V3(NeuAc)2-Gb5Cer[x] <=> V3(NeuAc)2-Gb5Cer[s]	Exchange reactions	Core	0	Connectivity
HMR_9700	x	n5m2masn[x] <=> n5m2masn[s]	Exchange reactions	Core	0	Connectivity
HMR_9701	x	coproporphyrin I[x] <=> coproporphyrin I[s]	Exchange reactions	Core	0	Connectivity
HMR_9702	x	coproporphyrin III[x] <=> coproporphyrin III[s]	Exchange reactions	Core	0	Connectivity
HMR_9703	x	gpi_sig[x] <=> gpi_sig[s]	Exchange reactions	Core	0	Connectivity
HMR_9704	x	dgpi_prot heparan sulfate[x] <=> dgpi_prot heparan sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9705	x	dem2emgacpail_prot heparan sulfate[x] <=> dem2emgacpail_prot heparan sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9706	x	glcnac-alpha-1,4-core 2[x] <=> glcnac-alpha-1,4-core 2[s]	Exchange reactions	Core	0	Connectivity
HMR_9707	x	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[x] <=> 3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9708	x	eumelanin[x] <=> eumelanin[s]	Exchange reactions	Core	0	Connectivity
HMR_9709	x	core 5[x] <=> core 5[s]	Exchange reactions	Core	0	Connectivity
HMR_9710	x	core 7[x] <=> core 7[s]	Exchange reactions	Core	0	Connectivity
HMR_9711	x	core 8[x] <=> core 8[s]	Exchange reactions	Core	0	Connectivity
HMR_9712	x	mem2emgacpail_prot heparan sulfate[x] <=> mem2emgacpail_prot heparan sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9713	x	4-hydroxyretinoic acid[x] <=> 4-hydroxyretinoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9714	x	m3gacpail_prot heparan sulfate[x] <=> m3gacpail_prot heparan sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9715	x	spermine[x] <=> spermine[s]	Exchange reactions	Core	0	Connectivity
HMR_9721	x	dolichol[x] <=> dolichol[s]	Exchange reactions	Core	0	Connectivity
HMR_9729	x	glycogen[x] <=> glycogen[s]	Exchange reactions	Core	0	Connectivity
HMR_9730	x	albumin[x] <=> albumin[s]	Exchange reactions	Core	0	Connectivity
HMR_9736	x	cholesterol-ester pool[x] <=> cholesterol-ester pool[l]	Exchange reactions	Core	0	Connectivity
CANCERBOF	s	0.0035 1,2-diacylglycerol-LD-TAG pool[c] + 0.0049 1-acylglycerol-3P-LD-TG1 pool[c] + 0.0035 2-lysolecithin pool[c] + 0.5262 alanine[c] + 0.0197 AMP[c] + 0.0038 arginine[c] + 0.0491 asparagine[c] + 2.839 aspartate[c] + 13.9 ATP[c] + 0.0376 cholesterol[c] + 0.0192 cholesterol-ester pool[c] + 0.0008 CL pool[c] + 0.0327 CMP[c] + 0.0048 cysteine[c] + 0.0082 dAMP[c] + 0.0053 dCMP[c] + 0.0055 dGMP[c] + 0.0081 dTMP[c] + 0.6775 glutamate[c] + 0.771 glutamine[c] + 0.6484 glycine[c] + 0.0371 GMP[c] + 11.1 GTP[c] + 0.1152 histidine[c] + 0.015 isoleucine[c] + 0.0459 leucine[c] + 0.0372 lysine[c] + 0.0076 methionine[c] + 0.0341 PC-LD pool[c] + 0.0339 PE-LD pool[c] + 0.0149 phenylalanine[c] + 0.0246 phosphatidate-LD-TAG pool[c] + 0.0064 PI pool[c] + 0.0752 proline[c] + 0.0108 PS-LD pool[c] + 0.1585 serine[c] + 0.0071 SM pool[c] + 0.0253 TAG-LD pool[c] + 0.0851 threonine[c] + 0.0038 tryptophan[c] + 0.0221 tyrosine[c] + 0.0196 UMP[c] + 0.0504 valine[c] + 0.9399 glycogen[c] => 13.9 ADP[c] + 11.1 GDP[c] + 25 Pi[c] + cancer_biomass[s]	Artificial reactions	Core	0	Connectivity
CANCERBOUT	s	cancer_biomass[s] => cancer_biomass[x]	Artificial reactions	Core	0	Connectivity
